CustomerID,nombre,fecha,order_total,gasto_acum
226,"Ramirez, Horne and Johnson",2023-03-15,1710.96,7914.38
226,"Ramirez, Horne and Johnson",2023-04-13,1543.40,9457.78
226,"Ramirez, Horne and Johnson",2023-05-15,384.53,9842.31
226,"Ramirez, Horne and Johnson",2023-06-20,945.15,10787.46
226,"Ramirez, Horne and Johnson",2023-11-03,603.48,11390.94
226,"Ramirez, Horne and Johnson",2024-02-01,564.27,11955.21
227,"Wilson, Hampton and Padilla",2022-02-03,991.06,991.06
227,"Wilson, Hampton and Padilla",2022-04-13,3273.94,4265.00
227,"Wilson, Hampton and Padilla",2022-06-19,977.68,5242.68
227,"Wilson, Hampton and Padilla",2022-07-23,486.58,5729.26
227,"Wilson, Hampton and Padilla",2023-01-31,1424.92,7154.18
227,"Wilson, Hampton and Padilla",2023-03-16,87.54,7241.72
227,"Wilson, Hampton and Padilla",2023-03-28,871.34,8113.06
227,"Wilson, Hampton and Padilla",2023-05-11,2872.35,10985.41
227,"Wilson, Hampton and Padilla",2023-07-18,4037.78,15023.19
227,"Wilson, Hampton and Padilla",2023-08-06,71.40,15094.59
227,"Wilson, Hampton and Padilla",2023-10-23,2033.73,17128.32
227,"Wilson, Hampton and Padilla",2023-12-03,714.95,17843.27
227,"Wilson, Hampton and Padilla",2023-12-03,109.96,17953.23
227,"Wilson, Hampton and Padilla",2024-01-17,2219.55,20172.78
227,"Wilson, Hampton and Padilla",2024-01-20,2230.72,22403.50
227,"Wilson, Hampton and Padilla",2024-01-21,337.04,22740.54
227,"Wilson, Hampton and Padilla",2024-01-29,1174.62,23915.16
227,"Wilson, Hampton and Padilla",2024-02-13,1043.99,24959.15
227,"Wilson, Hampton and Padilla",2024-02-21,98.58,25057.73
227,"Wilson, Hampton and Padilla",2024-03-05,1158.30,26216.03
228,Gonzalez-Taylor,2022-02-03,507.39,507.39
228,Gonzalez-Taylor,2022-03-26,2694.48,3201.87
228,Gonzalez-Taylor,2022-04-15,736.48,3938.35
228,Gonzalez-Taylor,2022-06-13,2403.62,6341.97
228,Gonzalez-Taylor,2022-06-18,672.93,7014.90
228,Gonzalez-Taylor,2022-10-12,26.75,7041.65
228,Gonzalez-Taylor,2022-11-26,516.96,7558.61
228,Gonzalez-Taylor,2023-02-15,238.60,7797.21
228,Gonzalez-Taylor,2023-02-20,2006.88,9804.09
228,Gonzalez-Taylor,2023-04-10,2851.48,12655.57
228,Gonzalez-Taylor,2023-04-18,829.26,13484.83
228,Gonzalez-Taylor,2023-11-15,431.46,13916.29
228,Gonzalez-Taylor,2024-01-27,342.63,14258.92
228,Gonzalez-Taylor,2024-01-31,584.70,14843.62
229,"Ponce, Downs and Contreras",2022-04-26,1313.66,1313.66
229,"Ponce, Downs and Contreras",2022-05-01,164.94,1478.60
229,"Ponce, Downs and Contreras",2022-09-25,2436.73,3915.33
229,"Ponce, Downs and Contreras",2022-11-06,171.63,4086.96
229,"Ponce, Downs and Contreras",2022-11-16,2115.92,6202.88
229,"Ponce, Downs and Contreras",2022-11-25,2017.81,8220.69
229,"Ponce, Downs and Contreras",2023-05-14,241.29,8461.98
229,"Ponce, Downs and Contreras",2023-08-24,261.81,8723.79
229,"Ponce, Downs and Contreras",2023-09-21,2736.92,11460.71
229,"Ponce, Downs and Contreras",2024-01-13,2968.89,14429.60
230,"Joseph Ltd",2022-03-14,469.52,469.52
230,"Joseph Ltd",2022-07-20,2485.20,2954.72
230,"Joseph Ltd",2022-08-05,78.68,3033.40
230,"Joseph Ltd",2022-09-02,303.80,3337.20
230,"Joseph Ltd",2022-12-22,334.96,3672.16
230,"Joseph Ltd",2023-04-03,207.00,3879.16
230,"Joseph Ltd",2023-06-09,117.58,3996.74
230,"Joseph Ltd",2023-07-31,333.46,4330.20
230,"Joseph Ltd",2023-08-20,384.94,4715.14
230,"Joseph Ltd",2024-01-14,338.72,5053.86
231,"Galloway and Sons",2022-02-07,931.95,931.95
231,"Galloway and Sons",2022-05-15,488.05,1420.00
231,"Galloway and Sons",2022-07-10,982.07,2402.07
231,"Galloway and Sons",2022-08-01,737.67,3139.74
231,"Galloway and Sons",2022-10-14,1225.86,4365.60
231,"Galloway and Sons",2022-11-02,571.76,4937.36
231,"Galloway and Sons",2023-03-01,1847.86,6785.22
231,"Galloway and Sons",2023-03-31,1098.00,7883.22
231,"Galloway and Sons",2023-09-20,799.05,8682.27
231,"Galloway and Sons",2023-10-15,47.82,8730.09
231,"Galloway and Sons",2023-12-21,134.10,8864.19
231,"Galloway and Sons",2024-02-15,37.43,8901.62
231,"Galloway and Sons",2024-02-28,1813.44,10715.06
232,"Armstrong, Mcdonald and Bird",2022-01-28,1891.80,1891.80
232,"Armstrong, Mcdonald and Bird",2022-03-26,1642.45,3534.25
232,"Armstrong, Mcdonald and Bird",2022-09-21,951.55,4485.80
232,"Armstrong, Mcdonald and Bird",2022-12-12,245.46,4731.26
232,"Armstrong, Mcdonald and Bird",2023-01-02,1107.51,5838.77
232,"Armstrong, Mcdonald and Bird",2023-05-02,343.26,6182.03
232,"Armstrong, Mcdonald and Bird",2023-05-28,2059.73,8241.76
232,"Armstrong, Mcdonald and Bird",2023-06-12,105.57,8347.33
232,"Armstrong, Mcdonald and Bird",2023-12-15,69.57,8416.90
232,"Armstrong, Mcdonald and Bird",2024-02-19,130.20,8547.10
232,"Armstrong, Mcdonald and Bird",2024-03-09,859.11,9406.21
233,Sanders-Love,2022-01-05,2211.36,2211.36
233,Sanders-Love,2022-03-08,585.99,2797.35
233,Sanders-Love,2022-04-28,89.25,2886.60
233,Sanders-Love,2022-08-13,908.52,3795.12
233,Sanders-Love,2022-08-18,979.70,4774.82
233,Sanders-Love,2022-09-04,3386.44,8161.26
233,Sanders-Love,2022-09-29,2444.75,10606.01
233,Sanders-Love,2022-10-23,1595.84,12201.85
233,Sanders-Love,2023-04-21,519.53,12721.38
233,Sanders-Love,2023-08-09,371.07,13092.45
233,Sanders-Love,2023-10-20,274.68,13367.13
233,Sanders-Love,2023-10-22,665.18,14032.31
233,Sanders-Love,2023-12-25,990.00,15022.31
233,Sanders-Love,2024-01-09,972.80,15995.11
233,Sanders-Love,2024-01-29,401.71,16396.82
233,Sanders-Love,2024-02-12,502.44,16899.26
234,"Jones, Compton and Day",2022-02-01,2421.41,2421.41
234,"Jones, Compton and Day",2022-02-25,366.82,2788.23
234,"Jones, Compton and Day",2022-02-26,1045.74,3833.97
234,"Jones, Compton and Day",2022-09-11,1346.55,5180.52
234,"Jones, Compton and Day",2022-10-18,199.90,5380.42
234,"Jones, Compton and Day",2022-10-30,286.04,5666.46
234,"Jones, Compton and Day",2022-12-07,1436.94,7103.40
234,"Jones, Compton and Day",2023-02-05,352.74,7456.14
234,"Jones, Compton and Day",2023-06-16,2424.97,9881.11
234,"Jones, Compton and Day",2023-06-21,1646.00,11527.11
234,"Jones, Compton and Day",2023-06-26,131.70,11658.81
234,"Jones, Compton and Day",2023-09-16,371.63,12030.44
234,"Jones, Compton and Day",2023-11-24,545.37,12575.81
234,"Jones, Compton and Day",2023-12-08,1895.96,14471.77
234,"Jones, Compton and Day",2024-02-12,2182.42,16654.19
235,"Humphrey PLC",2022-01-08,627.84,627.84
235,"Humphrey PLC",2022-01-15,1950.12,2577.96
235,"Humphrey PLC",2022-06-20,89.74,2667.70
235,"Humphrey PLC",2022-07-26,530.92,3198.62
235,"Humphrey PLC",2022-07-28,2973.44,6172.06
235,"Humphrey PLC",2022-08-03,2130.44,8302.50
235,"Humphrey PLC",2022-11-08,2468.95,10771.45
235,"Humphrey PLC",2022-11-21,1265.81,12037.26
235,"Humphrey PLC",2023-02-03,820.26,12857.52
235,"Humphrey PLC",2023-04-17,1390.22,14247.74
235,"Humphrey PLC",2023-06-26,812.66,15060.40
235,"Humphrey PLC",2023-07-19,599.43,15659.83
235,"Humphrey PLC",2023-10-20,411.97,16071.80
235,"Humphrey PLC",2023-11-05,1855.80,17927.60
235,"Humphrey PLC",2024-02-18,343.41,18271.01
236,"Bartlett, Brown and Martinez",2022-06-02,952.06,952.06
236,"Bartlett, Brown and Martinez",2022-06-27,371.25,1323.31
236,"Bartlett, Brown and Martinez",2022-08-20,1039.50,2362.81
236,"Bartlett, Brown and Martinez",2022-09-20,1720.81,4083.62
236,"Bartlett, Brown and Martinez",2022-12-01,2207.00,6290.62
236,"Bartlett, Brown and Martinez",2023-04-19,1217.34,7507.96
236,"Bartlett, Brown and Martinez",2023-04-23,1625.36,9133.32
236,"Bartlett, Brown and Martinez",2023-05-09,1020.44,10153.76
236,"Bartlett, Brown and Martinez",2023-09-06,1470.65,11624.41
236,"Bartlett, Brown and Martinez",2024-01-16,2110.50,13734.91
236,"Bartlett, Brown and Martinez",2024-02-20,59.28,13794.19
237,"Perez, Meza and Stone",2022-01-10,2408.51,2408.51
237,"Perez, Meza and Stone",2022-03-10,248.64,2657.15
237,"Perez, Meza and Stone",2022-06-04,1492.48,4149.63
237,"Perez, Meza and Stone",2022-06-17,1573.98,5723.61
237,"Perez, Meza and Stone",2022-06-27,1931.95,7655.56
237,"Perez, Meza and Stone",2022-09-04,1452.03,9107.59
237,"Perez, Meza and Stone",2023-01-20,2594.11,11701.70
237,"Perez, Meza and Stone",2023-04-20,397.28,12098.98
237,"Perez, Meza and Stone",2023-06-14,685.08,12784.06
237,"Perez, Meza and Stone",2023-06-29,2569.70,15353.76
237,"Perez, Meza and Stone",2023-07-16,1254.23,16607.99
237,"Perez, Meza and Stone",2023-07-23,1928.92,18536.91
237,"Perez, Meza and Stone",2023-12-02,2409.38,20946.29
237,"Perez, Meza and Stone",2024-02-26,2561.97,23508.26
237,"Perez, Meza and Stone",2024-02-28,641.44,24149.70
238,"Huber, Hill and Weber",2022-01-03,719.21,719.21
238,"Huber, Hill and Weber",2022-01-08,435.19,1154.40
238,"Huber, Hill and Weber",2022-02-28,2491.45,3645.85
238,"Huber, Hill and Weber",2022-04-09,1371.42,5017.27
238,"Huber, Hill and Weber",2022-04-10,698.16,5715.43
238,"Huber, Hill and Weber",2022-05-26,2197.96,7913.39
238,"Huber, Hill and Weber",2022-06-15,2727.98,10641.37
238,"Huber, Hill and Weber",2022-06-18,1234.72,11876.09
238,"Huber, Hill and Weber",2022-06-24,215.04,12091.13
238,"Huber, Hill and Weber",2022-06-28,1241.23,13332.36
238,"Huber, Hill and Weber",2022-10-18,790.00,14122.36
238,"Huber, Hill and Weber",2023-01-30,1120.51,15242.87
238,"Huber, Hill and Weber",2023-06-29,1510.87,16753.74
238,"Huber, Hill and Weber",2023-11-16,689.09,17442.83
238,"Huber, Hill and Weber",2023-12-16,1149.27,18592.10
238,"Huber, Hill and Weber",2023-12-31,51.69,18643.79
238,"Huber, Hill and Weber",2024-03-11,739.35,19383.14
239,"Moore, Hopkins and Le",2022-04-06,2848.46,2848.46
239,"Moore, Hopkins and Le",2022-04-28,2499.77,5348.23
239,"Moore, Hopkins and Le",2022-05-12,92.92,5441.15
239,"Moore, Hopkins and Le",2022-08-18,1006.62,6447.77
239,"Moore, Hopkins and Le",2022-12-11,362.95,6810.72
239,"Moore, Hopkins and Le",2023-04-18,2909.39,9720.11
239,"Moore, Hopkins and Le",2023-04-20,2899.47,12619.58
239,"Moore, Hopkins and Le",2023-04-22,1541.77,14161.35
239,"Moore, Hopkins and Le",2023-05-07,649.08,14810.43
239,"Moore, Hopkins and Le",2023-06-03,925.47,15735.90
240,"Miller Ltd",2022-01-10,502.44,502.44
240,"Miller Ltd",2022-01-16,903.82,1406.26
240,"Miller Ltd",2022-03-29,3416.07,4822.33
240,"Miller Ltd",2022-10-10,2330.93,7153.26
240,"Miller Ltd",2023-10-02,1137.97,8291.23
240,"Miller Ltd",2023-10-31,2773.46,11064.69
240,"Miller Ltd",2024-01-11,890.48,11955.17
240,"Miller Ltd",2024-01-27,1095.50,13050.67
240,"Miller Ltd",2024-02-20,1795.32,14845.99
241,"Fowler, Jimenez and Burton",2022-01-06,705.70,705.70
241,"Fowler, Jimenez and Burton",2022-01-09,1475.36,2181.06
241,"Fowler, Jimenez and Burton",2022-03-18,328.74,2509.80
241,"Fowler, Jimenez and Burton",2022-04-25,1113.84,3623.64
241,"Fowler, Jimenez and Burton",2022-04-27,2157.46,5781.10
241,"Fowler, Jimenez and Burton",2022-05-26,759.99,6541.09
241,"Fowler, Jimenez and Burton",2022-07-11,2842.71,9383.80
241,"Fowler, Jimenez and Burton",2022-10-09,167.02,9550.82
241,"Fowler, Jimenez and Burton",2022-11-21,443.82,9994.64
241,"Fowler, Jimenez and Burton",2022-12-18,1808.28,11802.92
241,"Fowler, Jimenez and Burton",2023-01-18,1527.65,13330.57
241,"Fowler, Jimenez and Burton",2023-02-01,582.92,13913.49
241,"Fowler, Jimenez and Burton",2023-04-14,1144.55,15058.04
241,"Fowler, Jimenez and Burton",2023-06-08,340.26,15398.30
241,"Fowler, Jimenez and Burton",2023-09-03,2991.22,18389.52
241,"Fowler, Jimenez and Burton",2023-12-05,359.73,18749.25
242,"Ballard Ltd",2022-01-06,2340.02,2340.02
242,"Ballard Ltd",2022-01-18,2131.51,4471.53
242,"Ballard Ltd",2022-01-24,1777.85,6249.38
242,"Ballard Ltd",2022-05-03,1040.17,7289.55
242,"Ballard Ltd",2022-06-03,3461.56,10751.11
242,"Ballard Ltd",2022-12-05,492.40,11243.51
242,"Ballard Ltd",2022-12-12,1479.11,12722.62
242,"Ballard Ltd",2023-02-23,1223.58,13946.20
242,"Ballard Ltd",2023-03-04,2032.78,15978.98
242,"Ballard Ltd",2023-05-28,1582.96,17561.94
242,"Ballard Ltd",2023-06-02,334.96,17896.90
242,"Ballard Ltd",2023-06-16,858.04,18754.94
242,"Ballard Ltd",2023-08-17,1600.33,20355.27
242,"Ballard Ltd",2023-08-23,534.00,20889.27
242,"Ballard Ltd",2023-12-25,23.86,20913.13
242,"Ballard Ltd",2024-01-13,1654.48,22567.61
242,"Ballard Ltd",2024-01-17,694.48,23262.09
243,"Moore Group",2022-01-03,169.13,169.13
243,"Moore Group",2022-01-15,715.25,884.38
243,"Moore Group",2022-01-22,1111.08,1995.46
243,"Moore Group",2022-02-25,682.10,2677.56
243,"Moore Group",2022-04-27,691.41,3368.97
243,"Moore Group",2022-04-30,853.09,4222.06
243,"Moore Group",2022-06-25,612.92,4834.98
243,"Moore Group",2022-07-07,482.78,5317.76
243,"Moore Group",2023-02-05,572.58,5890.34
243,"Moore Group",2023-03-03,830.13,6720.47
243,"Moore Group",2023-03-23,818.00,7538.47
243,"Moore Group",2023-03-31,1954.28,9492.75
243,"Moore Group",2023-08-15,355.77,9848.52
243,"Moore Group",2024-02-11,1940.30,11788.82
243,"Moore Group",2024-02-18,226.52,12015.34
243,"Moore Group",2024-02-28,1877.95,13893.29
244,"Edwards Ltd",2022-03-09,353.03,353.03
244,"Edwards Ltd",2022-05-29,702.31,1055.34
244,"Edwards Ltd",2022-08-08,1547.34,2602.68
244,"Edwards Ltd",2023-03-29,3025.32,5628.00
244,"Edwards Ltd",2023-04-11,4357.77,9985.77
244,"Edwards Ltd",2023-05-03,2310.41,12296.18
244,"Edwards Ltd",2023-05-06,990.00,13286.18
244,"Edwards Ltd",2023-06-03,1123.52,14409.70
244,"Edwards Ltd",2023-07-02,1304.20,15713.90
244,"Edwards Ltd",2023-08-12,465.13,16179.03
244,"Edwards Ltd",2023-10-26,320.70,16499.73
244,"Edwards Ltd",2023-12-15,1722.36,18222.09
244,"Edwards Ltd",2024-02-02,267.50,18489.59
244,"Edwards Ltd",2024-03-01,1174.21,19663.80
245,"Hodges PLC",2022-02-12,208.20,208.20
245,"Hodges PLC",2022-03-27,350.58,558.78
245,"Hodges PLC",2022-04-25,522.18,1080.96
245,"Hodges PLC",2022-04-26,1340.64,2421.60
245,"Hodges PLC",2022-05-20,707.05,3128.65
245,"Hodges PLC",2022-06-24,1878.28,5006.93
245,"Hodges PLC",2022-07-31,277.80,5284.73
245,"Hodges PLC",2022-09-23,2320.38,7605.11
245,"Hodges PLC",2022-10-25,763.96,8369.07
245,"Hodges PLC",2022-11-18,2535.00,10904.07
245,"Hodges PLC",2023-08-20,1856.40,12760.47
245,"Hodges PLC",2023-08-31,1174.57,13935.04
245,"Hodges PLC",2024-01-12,1144.81,15079.85
246,Wright-Davis,2022-01-25,975.86,975.86
246,Wright-Davis,2022-02-17,686.42,1662.28
246,Wright-Davis,2022-10-20,3012.18,4674.46
246,Wright-Davis,2022-11-04,88.81,4763.27
246,Wright-Davis,2023-08-31,457.05,5220.32
246,Wright-Davis,2023-10-24,1872.88,7093.20
246,Wright-Davis,2023-11-15,1221.03,8314.23
246,Wright-Davis,2023-12-14,150.57,8464.80
246,Wright-Davis,2024-01-09,680.23,9145.03
247,"Li PLC",2022-01-03,697.96,697.96
247,"Li PLC",2022-02-28,1135.07,1833.03
247,"Li PLC",2022-03-27,648.08,2481.11
247,"Li PLC",2022-04-16,307.44,2788.55
247,"Li PLC",2022-05-06,178.80,2967.35
247,"Li PLC",2022-07-28,2756.16,5723.51
247,"Li PLC",2022-08-13,556.92,6280.43
247,"Li PLC",2022-12-25,536.24,6816.67
247,"Li PLC",2023-01-24,285.90,7102.57
247,"Li PLC",2023-02-25,538.66,7641.23
247,"Li PLC",2023-03-08,119.46,7760.69
247,"Li PLC",2023-08-03,1417.67,9178.36
247,"Li PLC",2023-08-27,838.47,10016.83
247,"Li PLC",2023-11-20,414.34,10431.17
248,"Owens, Koch and Jimenez",2022-04-10,257.92,257.92
248,"Owens, Koch and Jimenez",2022-07-21,133.50,391.42
248,"Owens, Koch and Jimenez",2022-10-07,1898.88,2290.30
248,"Owens, Koch and Jimenez",2022-11-19,2512.98,4803.28
248,"Owens, Koch and Jimenez",2022-12-15,787.74,5591.02
248,"Owens, Koch and Jimenez",2023-03-02,439.08,6030.10
248,"Owens, Koch and Jimenez",2023-04-05,5305.19,11335.29
248,"Owens, Koch and Jimenez",2023-04-25,348.00,11683.29
248,"Owens, Koch and Jimenez",2023-06-06,1844.61,13527.90
248,"Owens, Koch and Jimenez",2023-07-14,2729.67,16257.57
248,"Owens, Koch and Jimenez",2023-10-06,2207.76,18465.33
248,"Owens, Koch and Jimenez",2023-12-10,311.16,18776.49
248,"Owens, Koch and Jimenez",2024-01-19,1115.85,19892.34
248,"Owens, Koch and Jimenez",2024-03-05,142.35,20034.69
249,"Gomez, Williams and Simpson",2022-02-27,862.31,862.31
249,"Gomez, Williams and Simpson",2022-03-25,1334.48,2196.79
249,"Gomez, Williams and Simpson",2022-07-28,1846.55,4043.34
249,"Gomez, Williams and Simpson",2022-12-11,477.09,4520.43
249,"Gomez, Williams and Simpson",2023-02-01,1943.60,6464.03
249,"Gomez, Williams and Simpson",2023-05-30,1014.48,7478.51
249,"Gomez, Williams and Simpson",2023-07-19,2812.78,10291.29
249,"Gomez, Williams and Simpson",2024-02-21,249.90,10541.19
249,"Gomez, Williams and Simpson",2024-02-29,1058.84,11600.03
250,"Jordan LLC",2022-02-07,1254.91,1254.91
250,"Jordan LLC",2022-03-27,465.80,1720.71
250,"Jordan LLC",2022-03-28,1357.87,3078.58
250,"Jordan LLC",2022-04-19,1894.57,4973.15
250,"Jordan LLC",2022-04-23,1747.03,6720.18
250,"Jordan LLC",2022-08-18,1693.64,8413.82
250,"Jordan LLC",2022-10-21,186.00,8599.82
250,"Jordan LLC",2022-12-30,1035.78,9635.60
250,"Jordan LLC",2023-03-23,997.40,10633.00
250,"Jordan LLC",2023-04-15,566.60,11199.60
250,"Jordan LLC",2023-06-25,2146.86,13346.46
250,"Jordan LLC",2023-06-29,1085.88,14432.34
250,"Jordan LLC",2023-07-26,667.35,15099.69
250,"Jordan LLC",2023-08-03,251.80,15351.49
250,"Jordan LLC",2023-08-26,454.16,15805.65
250,"Jordan LLC",2023-09-25,844.68,16650.33
250,"Jordan LLC",2023-10-30,1022.50,17672.83
250,"Jordan LLC",2023-12-13,2092.40,19765.23
250,"Jordan LLC",2023-12-26,1754.54,21519.77
250,"Jordan LLC",2024-02-21,1920.68,23440.45
250,"Jordan LLC",2024-02-27,1819.95,25260.40
251,Williams-Hoffman,2022-02-20,1709.55,1709.55
251,Williams-Hoffman,2022-02-23,796.20,2505.75
251,Williams-Hoffman,2022-03-25,1058.38,3564.13
251,Williams-Hoffman,2022-05-28,53.50,3617.63
251,Williams-Hoffman,2022-06-26,37.20,3654.83
251,Williams-Hoffman,2022-07-11,89.60,3744.43
251,Williams-Hoffman,2022-07-28,1228.06,4972.49
251,Williams-Hoffman,2022-12-24,346.90,5319.39
251,Williams-Hoffman,2023-01-06,2937.73,8257.12
251,Williams-Hoffman,2023-04-27,1252.34,9509.46
251,Williams-Hoffman,2023-05-03,1343.38,10852.84
251,Williams-Hoffman,2023-07-09,365.90,11218.74
251,Williams-Hoffman,2023-07-15,819.99,12038.73
251,Williams-Hoffman,2023-09-04,334.17,12372.90
251,Williams-Hoffman,2023-10-20,1237.38,13610.28
251,Williams-Hoffman,2024-02-02,465.79,14076.07
252,"Cole, Pierce and Bryan",2022-01-10,2280.78,2280.78
252,"Cole, Pierce and Bryan",2022-01-20,554.16,2834.94
252,"Cole, Pierce and Bryan",2022-01-22,139.50,2974.44
252,"Cole, Pierce and Bryan",2022-02-18,97.97,3072.41
252,"Cole, Pierce and Bryan",2022-03-17,1727.23,4799.64
252,"Cole, Pierce and Bryan",2022-06-04,464.88,5264.52
252,"Cole, Pierce and Bryan",2022-08-18,673.79,5938.31
252,"Cole, Pierce and Bryan",2022-10-14,792.12,6730.43
252,"Cole, Pierce and Bryan",2022-11-24,180.86,6911.29
252,"Cole, Pierce and Bryan",2022-12-05,1434.55,8345.84
252,"Cole, Pierce and Bryan",2022-12-08,974.50,9320.34
252,"Cole, Pierce and Bryan",2022-12-17,1362.46,10682.80
252,"Cole, Pierce and Bryan",2022-12-17,1014.65,11697.45
252,"Cole, Pierce and Bryan",2023-02-07,1334.19,13031.64
252,"Cole, Pierce and Bryan",2023-03-24,461.12,13492.76
252,"Cole, Pierce and Bryan",2023-06-26,508.00,14000.76
252,"Cole, Pierce and Bryan",2023-07-05,1000.82,15001.58
252,"Cole, Pierce and Bryan",2023-08-13,109.53,15111.11
252,"Cole, Pierce and Bryan",2023-08-23,360.58,15471.69
252,"Cole, Pierce and Bryan",2023-10-17,185.04,15656.73
252,"Cole, Pierce and Bryan",2023-12-08,467.98,16124.71
252,"Cole, Pierce and Bryan",2024-01-21,1532.95,17657.66
253,Grant-Diaz,2022-04-20,1450.80,1450.80
253,Grant-Diaz,2022-10-28,315.15,1765.95
253,Grant-Diaz,2023-02-05,1681.64,3447.59
253,Grant-Diaz,2023-07-22,2759.14,6206.73
253,Grant-Diaz,2023-08-01,141.85,6348.58
253,Grant-Diaz,2023-08-26,1714.54,8063.12
253,Grant-Diaz,2023-11-25,970.41,9033.53
253,Grant-Diaz,2024-02-18,2278.19,11311.72
253,Grant-Diaz,2024-02-22,237.18,11548.90
253,Grant-Diaz,2024-03-09,1388.73,12937.63
254,"Williams, Williams and Reeves",2022-03-09,1717.90,1717.90
254,"Williams, Williams and Reeves",2022-04-02,895.08,2612.98
254,"Williams, Williams and Reeves",2022-04-26,2439.36,5052.34
254,"Williams, Williams and Reeves",2022-07-20,1140.32,6192.66
254,"Williams, Williams and Reeves",2022-09-04,2435.39,8628.05
254,"Williams, Williams and Reeves",2023-01-01,935.55,9563.60
254,"Williams, Williams and Reeves",2023-02-14,1629.09,11192.69
254,"Williams, Williams and Reeves",2023-03-02,238.80,11431.49
254,"Williams, Williams and Reeves",2023-04-06,1966.43,13397.92
254,"Williams, Williams and Reeves",2023-04-26,165.24,13563.16
254,"Williams, Williams and Reeves",2023-07-26,1487.40,15050.56
254,"Williams, Williams and Reeves",2023-08-19,805.83,15856.39
254,"Williams, Williams and Reeves",2023-10-08,747.68,16604.07
254,"Williams, Williams and Reeves",2024-02-17,1849.13,18453.20
254,"Williams, Williams and Reeves",2024-02-18,1268.10,19721.30
255,"Taylor, Velazquez and Flores",2022-04-13,4134.98,4134.98
255,"Taylor, Velazquez and Flores",2022-07-23,1243.04,5378.02
255,"Taylor, Velazquez and Flores",2022-09-25,1683.12,7061.14
255,"Taylor, Velazquez and Flores",2023-03-05,12.46,7073.60
255,"Taylor, Velazquez and Flores",2023-05-20,966.19,8039.79
255,"Taylor, Velazquez and Flores",2023-06-16,1031.10,9070.89
255,"Taylor, Velazquez and Flores",2023-09-07,2095.40,11166.29
255,"Taylor, Velazquez and Flores",2023-10-28,437.19,11603.48
255,"Taylor, Velazquez and Flores",2023-12-07,1431.03,13034.51
256,Romero-Hicks,2022-04-28,1013.16,1013.16
256,Romero-Hicks,2022-07-28,455.28,1468.44
256,Romero-Hicks,2022-08-05,557.36,2025.80
256,Romero-Hicks,2022-10-02,366.27,2392.07
256,Romero-Hicks,2022-10-12,256.67,2648.74
256,Romero-Hicks,2022-12-13,867.25,3515.99
256,Romero-Hicks,2023-03-17,2637.78,6153.77
256,Romero-Hicks,2023-04-14,2235.60,8389.37
256,Romero-Hicks,2023-06-25,1410.24,9799.61
256,Romero-Hicks,2023-08-03,1047.83,10847.44
256,Romero-Hicks,2023-08-06,1043.35,11890.79
256,Romero-Hicks,2023-08-31,4147.50,16038.29
256,Romero-Hicks,2023-09-15,1699.56,17737.85
256,Romero-Hicks,2023-10-05,177.54,17915.39
256,Romero-Hicks,2023-12-15,267.45,18182.84
256,Romero-Hicks,2023-12-16,210.52,18393.36
256,Romero-Hicks,2023-12-30,2776.35,21169.71
257,"Richardson Ltd",2022-01-26,1211.36,1211.36
257,"Richardson Ltd",2022-02-23,1843.97,3055.33
257,"Richardson Ltd",2022-03-27,1845.24,4900.57
257,"Richardson Ltd",2022-06-01,934.38,5834.95
257,"Richardson Ltd",2022-12-06,2726.48,8561.43
257,"Richardson Ltd",2022-12-15,1864.56,10425.99
257,"Richardson Ltd",2023-01-18,890.88,11316.87
257,"Richardson Ltd",2023-01-19,316.50,11633.37
257,"Richardson Ltd",2023-02-01,1894.21,13527.58
257,"Richardson Ltd",2023-02-08,352.08,13879.66
257,"Richardson Ltd",2023-03-10,1234.45,15114.11
257,"Richardson Ltd",2023-03-25,361.96,15476.07
257,"Richardson Ltd",2023-04-27,1768.80,17244.87
257,"Richardson Ltd",2023-07-20,135.03,17379.90
257,"Richardson Ltd",2023-09-06,1534.86,18914.76
257,"Richardson Ltd",2023-10-03,1659.93,20574.69
257,"Richardson Ltd",2023-10-22,1909.16,22483.85
257,"Richardson Ltd",2023-12-20,1217.91,23701.76
257,"Richardson Ltd",2023-12-31,1872.56,25574.32
257,"Richardson Ltd",2024-02-24,898.26,26472.58
258,Baker-Rios,2022-04-13,866.29,866.29
258,Baker-Rios,2022-10-09,991.62,1857.91
258,Baker-Rios,2023-04-25,1669.37,3527.28
258,Baker-Rios,2023-07-27,875.60,4402.88
258,Baker-Rios,2023-08-18,21.95,4424.83
258,Baker-Rios,2023-09-21,4158.18,8583.01
258,Baker-Rios,2024-03-04,656.22,9239.23
259,"Warren Ltd",2022-01-16,606.20,606.20
259,"Warren Ltd",2022-04-12,238.92,845.12
259,"Warren Ltd",2022-07-17,1000.38,1845.50
259,"Warren Ltd",2022-09-16,1802.90,3648.40
259,"Warren Ltd",2022-10-03,2144.91,5793.31
259,"Warren Ltd",2023-02-03,1531.20,7324.51
259,"Warren Ltd",2023-03-19,562.90,7887.41
259,"Warren Ltd",2023-04-02,416.12,8303.53
259,"Warren Ltd",2023-06-08,747.96,9051.49
259,"Warren Ltd",2023-06-28,292.72,9344.21
259,"Warren Ltd",2023-09-16,49.84,9394.05
259,"Warren Ltd",2023-10-13,1181.16,10575.21
259,"Warren Ltd",2023-11-29,697.53,11272.74
